architecture,learning_rate,weight_decay,dropout,best_threshold,avg_val_f1,avg_val_auc,avg_val_acc,avg_val_prec,avg_val_rec,avg_val_kappa
256_128_64,0.0001,0.001,0.5,0.3,0.4507528793043029,0.7121029730519267,0.6773592385373147,0.35010406324790855,0.6425705835907036,0.25134416614272004
256_128_64,0.0001,0.001,0.6,0.3,0.44850152183596076,0.6777364807657358,0.6278145138689564,0.3394957159790613,0.7044955066087105,0.2357476752584297
256_128_64,0.0001,0.001,0.7,0.3,0.43807518020932623,0.6621029881665125,0.5607250937161551,0.3058063298817809,0.8063946596982261,0.19794459544915916
256_128_64,0.0001,0.0001,0.2,0.3,0.47375872359693316,0.7312956911926339,0.7054275097508907,0.3836700314539164,0.6407822998420037,0.2916148344571569
256_128_64,0.0001,0.0001,0.3,0.3,0.4711714137367854,0.7256562261790251,0.7063258436718092,0.38033700614712296,0.6343708287864883,0.2882564923355093
256_128_64,0.0001,0.0001,0.4,0.3,0.46742645011568584,0.7252570609430267,0.7016999925109613,0.3715572006865703,0.6379308029879336,0.28082214866832456
256_128_64,0.0001,0.0001,0.5,0.3,0.45260233831374463,0.7084077025682466,0.6730784524072038,0.3501597999280946,0.6553837320120988,0.2520937097122945
256_128_64,0.0001,0.0001,0.6,0.3,0.4424134047399228,0.7001460582683493,0.6445469986076572,0.32732101118582946,0.6851761513187712,0.22734008943005818
256_128_64,0.0001,0.0001,0.7,0.4,0.4357155267885878,0.681205910497275,0.5938313275929968,0.30641322351052563,0.7601099158464325,0.20146345083531764
256_128_64,0.0001,1e-05,0.2,0.3,0.46405835224343084,0.7182277137498572,0.6976785459003579,0.376045992524917,0.6283527151984937,0.2775336916252528
256_128_64,0.0001,1e-05,0.3,0.3,0.46395575452285287,0.7267342131784388,0.6997519783195005,0.3749122356796397,0.6324084780616747,0.27775356162945614
256_128_64,0.0001,1e-05,0.4,0.3,0.46197717636226904,0.7113220178745412,0.6679529236618617,0.3553019202028017,0.6794677707116968,0.2620090365381714
256_128_64,0.0001,1e-05,0.5,0.3,0.4566358382477203,0.7183712255012191,0.6816700454004841,0.35655915395338467,0.6454572683980828,0.26022567858100254
256_128_64,0.0001,1e-05,0.6,0.3,0.4455453387776986,0.7009801122672299,0.6454316570318778,0.3313479296187916,0.6889663456406538,0.23228838156821247
256_128_64,0.0001,1e-05,0.7,0.6,0.43768053020509273,0.6971340727651597,0.6499734808902728,0.3296508885274986,0.6610055925547635,0.22464380310120485
512,0.001,0.01,0.2,0.4,0.4961968153488264,0.7534502055143413,0.7153115312049325,0.39723943467716955,0.682556278338144,0.3201545776512066
512,0.001,0.01,0.3,0.3,0.49513563883312034,0.7427007752797126,0.7012871965230028,0.38331700510049727,0.7142895329968617,0.3110408550370069
512,0.001,0.01,0.4,0.3,0.4876970201640158,0.7358256488932444,0.6860253748614471,0.37467162083017624,0.7236042454631756,0.2979229616072649
512,0.001,0.01,0.5,0.3,0.48612979773857584,0.7390274763619715,0.6991452662636843,0.37713755512652314,0.6954325853120207,0.29986528553883246
512,0.001,0.01,0.6,0.3,0.47290399127219873,0.7164621890770878,0.6758492937635416,0.3618833796646852,0.7030773997588174,0.27663697728493375
512,0.001,0.01,0.7,0.3,0.4768860183078945,0.7319234231111315,0.7050916047208242,0.378159580644707,0.6568596088365023,0.29293576205456007
512,0.001,0.001,0.2,0.3,0.4913205324973252,0.7499012269708176,0.7246149361073382,0.3989580649384469,0.6466109128007542,0.31760237806116953
512,0.001,0.001,0.3,0.3,0.48585378329806145,0.7432174842156744,0.7233001487732814,0.3983327255617425,0.6376322896172028,0.3120703294413694
512,0.001,0.001,0.4,0.3,0.4763889219507761,0.7261846040267752,0.6894587315418276,0.3759961198250326,0.6814178870815365,0.28736674292783515
512,0.001,0.001,0.5,0.3,0.48292799830794103,0.7394482602082624,0.711798985226957,0.3881747938496479,0.6549114192122253,0.303355664788375
512,0.001,0.001,0.6,0.3,0.4804028773922694,0.7305645160877657,0.7091717690151504,0.3860255708397515,0.6532801306674564,0.29932104697481937
512,0.001,0.001,0.7,0.3,0.4784235649025028,0.7361733513223179,0.7237992024368934,0.39620853554557267,0.6123805754178351,0.3042833300618093
512,0.001,0.0001,0.2,0.3,0.4806543907715007,0.7509121665090639,0.7478058199401141,0.422338562589502,0.5660742894924916,0.32013902251449194
512,0.001,0.0001,0.3,0.3,0.48512768300217407,0.7404014467614117,0.7378926384641177,0.418153521321746,0.592206360130327,0.31992383472794284
512,0.001,0.0001,0.4,0.3,0.471056474171683,0.7396151918184607,0.725539969626424,0.4028179044724509,0.5894546813789898,0.2990200341508094
512,0.001,0.0001,0.5,0.3,0.46393836547426676,0.7276718500886629,0.7129454635758086,0.3863420210644636,0.6089024595385533,0.28514492409460657
512,0.001,0.0001,0.6,0.3,0.459623680894086,0.7251262911629928,0.7039910966197827,0.3760634262418912,0.6162670367964425,0.2754755942728453
512,0.001,0.0001,0.7,0.3,0.4594269222168025,0.7204304276604903,0.7119320885328394,0.37650854529432676,0.6005748509732548,0.27782808691304595
512,0.001,1e-05,0.2,0.3,0.4642933553220999,0.7440019440640682,0.7426086503242751,0.42000765494417375,0.5358786853570365,0.3018974978582777
512,0.001,1e-05,0.3,0.3,0.4763305177267143,0.7368725756607097,0.7414051118239074,0.41613399027552056,0.5701052033601978,0.3124330890910824
512,0.001,1e-05,0.4,0.3,0.46602464977274655,0.7315820918640634,0.7297654602894507,0.4089546249045723,0.5662682266847983,0.2968954287323745
512,0.001,1e-05,0.5,0.3,0.46864455578583647,0.7214036225912984,0.7021013044130874,0.3743402117537709,0.6387946566600383,0.28270389301245735
512,0.001,1e-05,0.6,0.3,0.46091550467950954,0.7083132094816198,0.7041305630146026,0.37003916421820043,0.616114557470304,0.27472374539088884
512,0.001,1e-05,0.7,0.3,0.4534438194569086,0.7134401676576764,0.7081960109325446,0.3693472442331974,0.5937609253736078,0.26900526318632023
512,0.0001,0.01,0.2,0.3,0.48360032263073727,0.7377894597019575,0.7187669941005276,0.3931503513477813,0.6386466603577337,0.3070298284689198
512,0.0001,0.01,0.3,0.3,0.47940310243229833,0.7440140011136315,0.7309101369719185,0.4035146206322988,0.6006177164184827,0.30919572607303236
512,0.0001,0.01,0.4,0.3,0.4920028831096307,0.7441984454468624,0.7273723751611745,0.4029201300637556,0.6446280572823422,0.3205238744111917
512,0.0001,0.01,0.5,0.3,0.47235498572398066,0.7357806487347189,0.7158259288315494,0.38571445169524665,0.61761281335284,0.29339067107475436
512,0.0001,0.01,0.6,0.3,0.4713397792762228,0.732313474189567,0.7113934202131631,0.38165616787835077,0.6250787378397958,0.2900108534084449
512,0.0001,0.01,0.7,0.3,0.4666550498605222,0.7248656801765673,0.695342816480393,0.3676670204241227,0.6532561139616276,0.27734359944613246
512,0.0001,0.001,0.2,0.3,0.46112995447887073,0.7276272416810464,0.7162894417556028,0.38368710959922614,0.5946614714518464,0.28258499892025857
512,0.0001,0.001,0.3,0.3,0.4613805593749502,0.7255993811702242,0.6914892872056138,0.3667925819276389,0.63713844494192,0.27070447366721695
512,0.0001,0.001,0.4,0.3,0.45905800799305163,0.7245894360640159,0.7162818347907969,0.3836550300059923,0.581928937909377,0.2801975142716426
512,0.0001,0.001,0.5,0.3,0.4561102071590481,0.7232114666951449,0.7073656092257504,0.3749362279341943,0.5959707155238968,0.272413302614029
512,0.0001,0.001,0.6,0.3,0.45323894889465793,0.7147291098296064,0.6912508184270905,0.3590836087932493,0.6274275088467068,0.2610278326100236
512,0.0001,0.001,0.7,0.3,0.4454419092629072,0.7034758577769087,0.7022915021754844,0.3650096668952272,0.577234814812378,0.2579241458086425
512,0.0001,0.0001,0.2,0.3,0.45432405040194573,0.7258422805883097,0.722591464746205,0.38606622330476004,0.5617705472519458,0.2783854940312288
512,0.0001,0.0001,0.3,0.3,0.46344366170666246,0.7276158541966785,0.7154937666435417,0.3887211190348974,0.5973247154282817,0.285371782417163
512,0.0001,0.0001,0.4,0.3,0.44761425523363957,0.7250471268196572,0.7130763728981403,0.3747221571395836,0.5635782874985212,0.2657642979929646
512,0.0001,0.0001,0.5,0.3,0.45158359972436435,0.7200442727115008,0.7167142521730638,0.3802661875352874,0.5669522052003583,0.27226871798412844
512,0.0001,0.0001,0.6,0.3,0.44837217589899936,0.7150424461444336,0.7010875246724422,0.3657880973034683,0.5917258788960621,0.26093805862902963
512,0.0001,0.0001,0.7,0.3,0.44128529138592426,0.7118594716205534,0.7049029245168775,0.3642898700791723,0.5698141563751074,0.25510542359295757
512,0.0001,1e-05,0.2,0.3,0.46330172895931965,0.7281300569589462,0.714971826541253,0.38430202136632924,0.5946966246788044,0.28407434890127525
512,0.0001,1e-05,0.3,0.3,0.4596136597130456,0.7282798723944858,0.7172649907584032,0.3848883443052643,0.5839388731416937,0.2816725091790294
512,0.0001,1e-05,0.4,0.3,0.4508453389153743,0.7184289647766632,0.7045538846376964,0.3710580884257434,0.586301455456766,0.26547904067118716
512,0.0001,1e-05,0.5,0.3,0.45994644111625205,0.7205065898611696,0.7011552535814456,0.3689882734308824,0.6189014549022912,0.27272127457935524
512,0.0001,1e-05,0.6,0.3,0.4473674459523577,0.7072758309651378,0.691298366351061,0.3671431972850118,0.5966934450638984,0.2572799840354302
512,0.0001,1e-05,0.7,0.3,0.43958792997825996,0.7117851582811128,0.7117408873628968,0.3697556128581868,0.551937695210267,0.2571062435222135
1024,0.001,0.01,0.2,0.3,0.4949143429569123,0.7468785878204951,0.6993705662247371,0.38518243619111586,0.7206001932350231,0.311390825941111
1024,0.001,0.01,0.3,0.3,0.49015592831420135,0.7469693716578968,0.6796112801259302,0.3691442744441767,0.7407920589098966,0.29677446092341453
1024,0.001,0.01,0.4,0.3,0.47822608394292665,0.7341582185658824,0.7142554174050394,0.38757465397139984,0.6316870313584313,0.298735464584545
1024,0.001,0.01,0.5,0.3,0.49217413309028296,0.7454515716646469,0.7035845380654898,0.38380177705436663,0.6995868875657386,0.30914831568906864
1024,0.001,0.01,0.6,0.3,0.48092789076915815,0.7356675088652385,0.6932403393148772,0.37348247237805765,0.6905861737098058,0.292188413688461
1024,0.001,0.01,0.7,0.3,0.4756308600083459,0.7331503669288753,0.6910084136128312,0.36817203970207046,0.6834368827589806,0.2849910262636544
1024,0.001,0.001,0.2,0.3,0.4901646117552166,0.7467591663754878,0.7328937904260565,0.4115964068617677,0.6281982056323049,0.3224389255708648
1024,0.001,0.001,0.3,0.3,0.48808257213431744,0.7505690710135317,0.7246980045147504,0.4049650357497362,0.6373002241309349,0.31621026489717974
1024,0.001,0.001,0.4,0.3,0.4829966294434095,0.7300689054779145,0.7170767014394706,0.3986073078682965,0.6386683006987895,0.3073270758354088
1024,0.001,0.001,0.5,0.3,0.49398462194792947,0.7470596381163846,0.7091576648794033,0.3866229014530248,0.6961542304211445,0.31347223198165447
1024,0.001,0.001,0.6,0.4,0.48763997922353636,0.7410529177844722,0.7261422451961638,0.3981828266110227,0.634217045899511,0.31443960477296595
1024,0.001,0.001,0.7,0.3,0.4676948426500068,0.7189741120982752,0.7053145919954638,0.37446715011276505,0.6304209051861586,0.2829775760250251
1024,0.001,0.0001,0.2,0.3,0.46951976073940216,0.7433165111854863,0.6864371476563498,0.3651334971028263,0.6842956844391808,0.27725971203404165
1024,0.001,0.0001,0.3,0.3,0.4843985842560913,0.7343254253376414,0.7213786219791326,0.39429083389932745,0.6332812584122454,0.3088681110873862
1024,0.001,0.0001,0.4,0.3,0.47887014200588085,0.7289613965373719,0.7149543909733878,0.40191360668622556,0.6245477784475291,0.3038547923671843
1024,0.001,0.0001,0.5,0.3,0.48092241369926325,0.7366803959872221,0.7167946064431143,0.3917248484920892,0.6332174755141461,0.3033857948254817
1024,0.001,0.0001,0.6,0.3,0.46029142414685753,0.7247667887921809,0.7115379810503677,0.38152426540845225,0.5951701129518095,0.27944230785051255
1024,0.001,0.0001,0.7,0.3,0.45692398885773466,0.716861341749914,0.693087755061628,0.3654630547376767,0.6257701163095655,0.2664413727902331
1024,0.001,1e-05,0.2,0.3,0.4790973762688216,0.7358014487556622,0.7240441361582068,0.3972516178233313,0.6173331242939856,0.30549509374114664
1024,0.001,1e-05,0.3,0.3,0.48297206765571554,0.7393841595494937,0.7237879988178084,0.39806192852427336,0.6279220428043183,0.3091421337808168
1024,0.001,1e-05,0.4,0.3,0.4730414949255291,0.7194133775048529,0.6896957895598081,0.3696523762409628,0.6781145223470355,0.282522090459211
1024,0.001,1e-05,0.5,0.3,0.46838039888049804,0.7341906225755784,0.731913375471205,0.39976721010889793,0.5737151506000215,0.29811435368994166
1024,0.001,1e-05,0.6,0.3,0.4574882038460314,0.7164501962662654,0.7016778423625099,0.3685552137859779,0.6153198044090609,0.27061819710504315
1024,0.001,1e-05,0.7,0.3,0.4636496716858451,0.732961178803724,0.726317758354495,0.39474317500226225,0.570368151840548,0.29040662885422686
1024,0.0001,0.01,0.2,0.3,0.4867833406151629,0.7531824793236191,0.7300271817105635,0.4082772108768376,0.6193979811671051,0.31736179994348535
1024,0.0001,0.01,0.3,0.3,0.4780298638354247,0.736712164370257,0.7159129719667503,0.38953125447368475,0.6287303812898287,0.2997348285281298
1024,0.0001,0.01,0.4,0.3,0.4867430195400699,0.7491915891467563,0.730579943240199,0.4039175465913479,0.6205167039582984,0.3164080499849994
1024,0.0001,0.01,0.5,0.3,0.4805907341525126,0.736358800279353,0.7144690444580759,0.39365962514405684,0.6375573666176528,0.30336067485700924
1024,0.0001,0.01,0.6,0.3,0.4827319912304547,0.7364532979006913,0.6992222928939323,0.378027765493439,0.6877074701579227,0.2967991736062817
1024,0.0001,0.01,0.7,0.3,0.46103562360127637,0.7292577554402976,0.7186825228203465,0.38703488520784624,0.5832501722226631,0.283845851640849
1024,0.0001,0.001,0.2,0.3,0.47145977722009463,0.7374698728554898,0.7263609196084839,0.39478348670248886,0.5964468853979031,0.29820696859975915
1024,0.0001,0.001,0.3,0.3,0.453325044749593,0.719292448117934,0.6967651539929489,0.3664419413735674,0.6185862734577743,0.2649650945697083
1024,0.0001,0.001,0.4,0.3,0.45526042490668434,0.7235979255248319,0.7242270946992228,0.3969679797008498,0.5552240644705081,0.28252925989982536
1024,0.0001,0.001,0.5,0.3,0.45422313711834866,0.7277592135989192,0.7131765436908939,0.38266917463052114,0.5747634364086036,0.2746113679648115
1024,0.0001,0.001,0.6,0.3,0.4590450742328936,0.7245189516744562,0.7014238978192101,0.37346096147653074,0.6141823196453456,0.2732082337691668
1024,0.0001,0.001,0.7,0.3,0.44649667111849495,0.7146430360371859,0.6998237230453437,0.3643149615142301,0.587406141220439,0.258075122477341
1024,0.0001,0.0001,0.2,0.3,0.46514206611605113,0.7286481469551213,0.7259763928304281,0.3921969047532358,0.5778767872475795,0.2911425663845463
1024,0.0001,0.0001,0.3,0.3,0.4578829276793887,0.738672247670771,0.7264152661766025,0.39244732273511523,0.5630749425379528,0.28468122623155745
1024,0.0001,0.0001,0.4,0.3,0.44937491756540887,0.7214020839891802,0.7005690638855111,0.3740382300986738,0.5937837024947751,0.26373441596045516
1024,0.0001,0.0001,0.5,0.3,0.45168804007697966,0.7141521941869253,0.7013468611519172,0.37592266050991346,0.5919410831914758,0.26696301363281477
1024,0.0001,0.0001,0.6,0.3,0.4492124014106154,0.7210895109044391,0.710469811790329,0.3743376948966753,0.5739184506553137,0.2666766871141991
1024,0.0001,0.0001,0.7,0.3,0.4410232238431447,0.7047653291755499,0.7001409443322029,0.3626880637478254,0.5703981254350033,0.25237725923004994
1024,0.0001,1e-05,0.2,0.3,0.457970482456939,0.7244432807372603,0.7216792277455297,0.3846777366608576,0.5743090734971813,0.28139213260788615
1024,0.0001,1e-05,0.3,0.3,0.453991954069856,0.7206545561805185,0.7152892178535488,0.3814356411729639,0.5730536191253315,0.2743881856105071
1024,0.0001,1e-05,0.4,0.3,0.45650497383024974,0.7246550137405684,0.7187173204730634,0.38616263727007855,0.5755818330834236,0.27959279616092286
1024,0.0001,1e-05,0.5,0.3,0.4552570507088179,0.7187961837582206,0.6982027625641567,0.3665383114513556,0.6178935303074706,0.2669053794337296
1024,0.0001,1e-05,0.6,0.3,0.4537144632356848,0.724632221823861,0.717038608402744,0.38027073784720483,0.5761235657804609,0.2749291911266713
1024,0.0001,1e-05,0.7,0.3,0.4438466544015636,0.6990345423888821,0.6860087186790557,0.3565347925477479,0.6045037512217158,0.249358709419589
512_256,0.001,0.01,0.2,0.3,0.4842483969863493,0.7383826939013096,0.6936097748281245,0.38857897626245935,0.6959357047491629,0.29942178148362714
512_256,0.001,0.01,0.3,0.3,0.48568860090101557,0.7311420141495162,0.7114928830998226,0.3927562817784874,0.6497046566099776,0.3059614273152068
512_256,0.001,0.01,0.4,0.3,0.4736457382377834,0.7254780452552575,0.6985894784694361,0.374291214033047,0.6598840997833341,0.2869034718325829
512_256,0.001,0.01,0.5,0.3,0.4879209785643802,0.7537546307175732,0.7169592934692577,0.3957412349906876,0.6539572794877879,0.3116411736449201
512_256,0.001,0.01,0.6,0.3,0.4821167705164665,0.7394033647746369,0.7048551673975384,0.3940798626527088,0.6534463694316461,0.30260071135139965
512_256,0.001,0.01,0.7,0.3,0.4733779452687422,0.725807977187942,0.6969414557334763,0.3895614060117642,0.6424671823572142,0.29112970014751605
512_256,0.001,0.001,0.2,0.3,0.4880326940143792,0.7303709543183954,0.7040301893322576,0.38246835543626556,0.6833705254663398,0.30446758227420645
512_256,0.001,0.001,0.3,0.3,0.4891241095645384,0.7453108662700629,0.7431169089744746,0.42402445310952075,0.5941150230592468,0.3270866089649444
512_256,0.001,0.001,0.4,0.3,0.48131872861581104,0.7350813218973165,0.7223117194989541,0.40434219891508,0.6161758573517198,0.30865017315255755
512_256,0.001,0.001,0.5,0.3,0.4828665868859748,0.7471192612283175,0.7241369694425389,0.4037824684455577,0.6282853712604543,0.3111157492871741
512_256,0.001,0.001,0.6,0.3,0.4763484118645495,0.7352457276358114,0.7079127964235103,0.37745945256213076,0.6533969134391054,0.293370484778225
512_256,0.001,0.001,0.7,0.3,0.4678260813912366,0.7260846199768569,0.7040125929417732,0.3790928671679132,0.6297045056060192,0.2839541412527912
512_256,0.001,0.0001,0.2,0.3,0.4731228999340716,0.728046952922892,0.7273759338959798,0.3979928955302681,0.5921907257836837,0.3006517915315518
512_256,0.001,0.0001,0.3,0.3,0.4760818655237108,0.7548695584320791,0.7400167035723878,0.4094782030726492,0.5756501471170707,0.3107397840119774
512_256,0.001,0.0001,0.4,0.3,0.46688302065981224,0.7315837761372805,0.7071516132493051,0.3932096202407047,0.6083217776409916,0.28728628955797353
512_256,0.001,0.0001,0.5,0.3,0.47652589895228614,0.7285286291497298,0.7024944344301562,0.3882019881183697,0.6431428034416496,0.29441438929825875
512_256,0.001,0.0001,0.6,0.3,0.4662327492079624,0.7254728249615241,0.6992748737426016,0.3760973093913752,0.6312662294523166,0.2801154146353715
512_256,0.001,0.0001,0.7,0.3,0.4698911781979813,0.7245155363613853,0.7097148585097791,0.37758061644836655,0.628537641867965,0.2874938769352518
512_256,0.001,1e-05,0.2,0.3,0.4633059309070415,0.7220694065787724,0.7068190156354275,0.3809426082092644,0.6099885444122396,0.2801649140824864
512_256,0.001,1e-05,0.3,0.3,0.4845365756266825,0.7477212721208828,0.7231086206987646,0.40225774309664997,0.6241756989752583,0.31164589974210694
512_256,0.001,1e-05,0.4,0.3,0.47114884884428687,0.7346440599451685,0.71844521669226,0.3904087616105014,0.6054827955358328,0.29387912561729534
512_256,0.001,1e-05,0.5,0.3,0.47389870849709154,0.7292638793100904,0.7206229628581162,0.3915827990790667,0.6105493300314043,0.2977775053161291
512_256,0.001,1e-05,0.6,0.3,0.4625743771164531,0.7163778055060954,0.6622462739875662,0.3473001688329975,0.700773202076072,0.2582986535929055
512_256,0.001,1e-05,0.7,0.3,0.4554636473736098,0.7126841133321935,0.692018544812636,0.36237504281595506,0.6322869249717533,0.2645218128293937
512_256,0.0001,0.01,0.2,0.3,0.4900188735704967,0.7553971183827648,0.7223280916172125,0.39692643828059293,0.6478909359660809,0.3153100297382512
512_256,0.0001,0.01,0.3,0.3,0.49745301530741165,0.7535977344130839,0.7230189005257766,0.3991646851499803,0.6696746902284337,0.3236440249916435
512_256,0.0001,0.01,0.4,0.3,0.47802762465281445,0.7380555134857519,0.7050402228656698,0.3805033555848677,0.6567912206462506,0.29457856964096374
512_256,0.0001,0.01,0.5,0.3,0.47300067335710105,0.7250064785094419,0.6759513998548595,0.3652334923596732,0.694764864144418,0.2774616346921295
512_256,0.0001,0.01,0.6,0.3,0.4777976783722059,0.729866000101717,0.7007233781406513,0.3773718499204846,0.662514561735611,0.29235023842846014
512_256,0.0001,0.01,0.7,0.3,0.4634906370219055,0.719612719043126,0.6660778926075984,0.3495464399672395,0.695934011871141,0.26081170441005447
512_256,0.0001,0.001,0.2,0.3,0.48828025962371735,0.7496989829936919,0.7279753657663353,0.4041673752802678,0.629236081040827,0.3171337816550678
512_256,0.0001,0.001,0.3,0.3,0.4708500528065841,0.7296947748396383,0.6930733054969326,0.37696428367039225,0.6529504706645006,0.2830786079878246
512_256,0.0001,0.001,0.4,0.3,0.461510772248381,0.7240555139405994,0.6881715430668586,0.36676025293631387,0.6455724764030892,0.2698443827369442
512_256,0.0001,0.001,0.5,0.3,0.4762995332995369,0.7279134841961519,0.6999962929460327,0.37968072398059244,0.6557814592144865,0.2913023793859711
512_256,0.0001,0.001,0.6,0.3,0.4627534818957099,0.7241464372107642,0.6776352192157429,0.35616031197499926,0.6729831195948387,0.26531032829001144
512_256,0.0001,0.001,0.7,0.3,0.45172577680600395,0.7089249077581592,0.6512239052482366,0.33760429666870795,0.693991898111034,0.24184238275222647
512_256,0.0001,0.0001,0.2,0.3,0.4734968471100993,0.7334696743375143,0.6975462897217898,0.3859970851926829,0.647960243716588,0.2894406203738612
512_256,0.0001,0.0001,0.3,0.3,0.4808546879918736,0.7395474739845233,0.7137133663849872,0.39996095453901254,0.6300709710672363,0.3048893812765378
512_256,0.0001,0.0001,0.4,0.3,0.46476759760551145,0.722671804482147,0.6943897135554199,0.3675598415172645,0.6452490318979031,0.2750483750692442
512_256,0.0001,0.0001,0.5,0.3,0.46430589257163807,0.7201629994684794,0.6997544956156464,0.37628949588776955,0.6223501190506494,0.2783478825564503
512_256,0.0001,0.0001,0.6,0.3,0.4579606277285168,0.7172196472274599,0.6816553013098703,0.3564738565750438,0.6517965941043959,0.26158946617894063
512_256,0.0001,0.0001,0.7,0.3,0.45213446329792334,0.707004092461327,0.6449546186365425,0.3325411272388966,0.7094065839992852,0.23864327346109465
512_256,0.0001,1e-05,0.2,0.3,0.4748705322713914,0.7424680557886509,0.7144331450412991,0.3816162061511182,0.6330453325905225,0.29474410045439636
512_256,0.0001,1e-05,0.3,0.3,0.46887808466409747,0.7361471225281815,0.7131346143805596,0.38520049485798086,0.6167876859607799,0.28931976397796866
512_256,0.0001,1e-05,0.4,0.3,0.47270770118550043,0.728501756287146,0.7066105023611355,0.37990541725010185,0.6362506750119394,0.2895004089717121
512_256,0.0001,1e-05,0.5,0.3,0.4543901239880908,0.7158766365857635,0.6825653189782267,0.3568570148332337,0.6386368870564656,0.2582876004202907
512_256,0.0001,1e-05,0.6,0.4,0.45593717602984274,0.7065701228571066,0.6603446047145763,0.34374256184290963,0.6922274377435671,0.25033692873580904
512_256,0.0001,1e-05,0.7,0.3,0.4550754992950181,0.7090938002653232,0.6364000435716858,0.33351620311045754,0.7270150105077275,0.2399895584041877
1024_512,0.001,0.01,0.2,0.3,0.48028122337885604,0.7388044689338993,0.6853526280132226,0.3752601322786403,0.6988330908028326,0.2914848366114512
1024_512,0.001,0.01,0.3,0.3,0.4801063237145411,0.7453362235293002,0.7365466981297932,0.4080594663296987,0.594960363346636,0.31317128013576656
1024_512,0.001,0.01,0.4,0.3,0.47398839131088016,0.7457377011214883,0.7119232560796762,0.3894136253336694,0.6268337399335075,0.29482042077412274
1024_512,0.001,0.01,0.5,0.3,0.4880276809973024,0.7490702552767885,0.7379947896808691,0.4115980686891323,0.6129579727200747,0.32239880216475825
1024_512,0.001,0.01,0.6,0.3,0.4823204481232349,0.7400376157580444,0.6995742166452547,0.3823196711564316,0.6813622305499649,0.2980273690352616
1024_512,0.001,0.01,0.7,0.3,0.46942705874559715,0.7076775929279459,0.6481777865026135,0.34464453485378493,0.7514247463496726,0.2606821617348058
1024_512,0.001,0.001,0.2,0.3,0.4975341712967169,0.755848830371375,0.7453122683933652,0.4346649920968841,0.6109369170591116,0.3385888110875446
1024_512,0.001,0.001,0.3,0.3,0.4908112096513981,0.7474224260607627,0.7210875917220114,0.401246018120532,0.6470122783188522,0.31718205769602414
1024_512,0.001,0.001,0.4,0.3,0.4768629486543743,0.7331117251885473,0.6785257307796417,0.375192620093593,0.6965491550736166,0.284797075012664
1024_512,0.001,0.001,0.5,0.3,0.4828231483414778,0.7495136849578004,0.7244346450966119,0.39928663017001553,0.6250585982085953,0.3095585401625695
1024_512,0.001,0.001,0.6,0.3,0.48955941711507994,0.7355263861627753,0.7042693407985255,0.3855303997169314,0.6855735495603403,0.30739717866832955
1024_512,0.001,0.001,0.7,0.3,0.47610925646868185,0.7386958127149367,0.7195778927474319,0.3879287628407685,0.6293525743219104,0.29953945059172205
1024_512,0.001,0.0001,0.2,0.3,0.4755631470373839,0.727749441283667,0.6815726003496493,0.3745429107072379,0.6825717541260339,0.2831417600912015
1024_512,0.001,0.0001,0.3,0.3,0.46656357468120924,0.7186297380901437,0.701916360276759,0.3704967709843728,0.6351511136167961,0.27942676008803546
1024_512,0.001,0.0001,0.4,0.3,0.47503971245345217,0.736476905646153,0.7341491812610972,0.4047914599830073,0.5817818608609067,0.30627995477753595
1024_512,0.001,0.0001,0.5,0.3,0.4825029304034209,0.7441133366781074,0.720150348239534,0.3910598836834679,0.6446054215598356,0.3067034738531106
1024_512,0.001,0.0001,0.6,0.3,0.4768468309565931,0.730099890891017,0.7073871019114499,0.3897060476261259,0.6418822110984508,0.29632020748008003
1024_512,0.001,0.0001,0.7,0.3,0.46278926465623577,0.7182773441311308,0.6855385180062747,0.3708764591551565,0.6406714302243127,0.2720668197500033
1024_512,0.001,1e-05,0.2,0.3,0.484804864259614,0.7473674927758842,0.7434508747417643,0.42429001533621846,0.5877534069062664,0.323500504728609
1024_512,0.001,1e-05,0.3,0.3,0.4736506800113666,0.7421357205424263,0.7111219753148877,0.39275393591761304,0.6299586015087917,0.29540778647355886
1024_512,0.001,1e-05,0.4,0.4,0.46211473172070117,0.7216453918223837,0.6740733474862248,0.3646647146453629,0.6694115413980876,0.26687684934750994
1024_512,0.001,1e-05,0.5,0.3,0.47306954269544876,0.7329441171232646,0.6931425650507541,0.37953356228799284,0.6578184767692798,0.28688957894572586
1024_512,0.001,1e-05,0.6,0.3,0.46209034797730625,0.7239536873066761,0.6857735165735741,0.3614074760099034,0.6545069392671525,0.26858449343791535
1024_512,0.001,1e-05,0.7,0.3,0.4624409335761608,0.717239601345916,0.6945091808263548,0.3827939107416814,0.6169926295242091,0.27779757749305
1024_512,0.0001,0.01,0.2,0.3,0.48418148415694534,0.7518928207832674,0.7219331711623774,0.3987593840714361,0.630756384458492,0.30983365922702016
1024_512,0.0001,0.01,0.3,0.3,0.49702186844009966,0.7608957239314825,0.7380644294148386,0.41598177404781794,0.6273871427849069,0.3314110811438646
1024_512,0.0001,0.01,0.4,0.3,0.4864798004382246,0.7440620392441105,0.7139323758870008,0.392477271807533,0.6576044331980573,0.30864655745865793
1024_512,0.0001,0.01,0.5,0.3,0.4824094904350657,0.7349504465336751,0.706520279253598,0.3796599615517639,0.6683490354820264,0.29911525486221413
1024_512,0.0001,0.01,0.6,0.3,0.4795040499468645,0.7349818944125496,0.7084695065602743,0.384413135755981,0.6533594566349207,0.29802278053576575
